name_court,url_court,plaintiff,respondent,name_company,url_case,date,path,name_pdf,is_apply,is_respondent,debt,is_win,court_value
"09.06.2023
А71-10108/2023",https://kad.arbitr.ru/Card/95275a4e-e588-4363-9b6e-3a8aadb0563d,"ООО ""Спортмастер""",Управление Федеральной антимонопольной службы по Удмуртской Республике,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/95275a4e-e588-4363-9b6e-3a8aadb0563d/41727ac7-5fe9-4b37-a20a-2e541d34ee97/A71-10108-2023_20230619_Opredelenie.pdf,2023-06-19,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/09.06.2023
А71-10108/2023",A71-10108-2023_20230619_Opredelenie.pdf,True,False,0.0,False,0.875
"12.05.2023
А56-43426/2023",https://kad.arbitr.ru/Card/44de93de-4494-46fa-8914-67db68fb4d7a,"ООО ""СПОРТМАСТЕР""","ООО ""Северо-Западная Рекламная Компания""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/44de93de-4494-46fa-8914-67db68fb4d7a/c6ddd02d-a382-4966-a684-a5370e3fd6ef/A56-43426-2023_20230517_Opredelenie.pdf,2023-05-17,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/12.05.2023
А56-43426/2023",A56-43426-2023_20230517_Opredelenie.pdf,True,False,0.0,False,0.625
"25.04.2023
А03-6351/2023",https://kad.arbitr.ru/Card/b483d336-5d1e-4450-a582-fbb42ee73044,"ООО ""Спортмастер""",Управление Федеральной антимонопольной службы по АК.,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/b483d336-5d1e-4450-a582-fbb42ee73044/6b3fbb15-3ca1-4f87-9491-bf4bce2b8720/A03-6351-2023_20230626_Opredelenie.pdf,2023-06-26,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/25.04.2023
А03-6351/2023",A03-6351-2023_20230503_Opredelenie.pdf,True,False,0.0,False,0.625
"25.04.2023
А03-6351/2023",https://kad.arbitr.ru/Card/b483d336-5d1e-4450-a582-fbb42ee73044,"ООО ""Спортмастер""",Управление Федеральной антимонопольной службы по АК.,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/b483d336-5d1e-4450-a582-fbb42ee73044/ef7a8945-266d-43df-a9a8-bc038f56d756/A03-6351-2023_20230530_Opredelenie.pdf,2023-05-30,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/25.04.2023
А03-6351/2023",A03-6351-2023_20230503_Opredelenie.pdf,True,False,0.0,False,0.625
"25.04.2023
А03-6351/2023",https://kad.arbitr.ru/Card/b483d336-5d1e-4450-a582-fbb42ee73044,"ООО ""Спортмастер""",Управление Федеральной антимонопольной службы по АК.,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/b483d336-5d1e-4450-a582-fbb42ee73044/5aac1183-5b2b-43ce-b04b-fffb15797aee/A03-6351-2023_20230503_Opredelenie.pdf,2023-05-03,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/25.04.2023
А03-6351/2023",A03-6351-2023_20230503_Opredelenie.pdf,True,False,0.0,False,0.625
"24.04.2023
А40-91554/2023",https://kad.arbitr.ru/Card/c67d30bc-a3e1-4221-b84b-c1559f5ca809,"ООО ""СПОРТМАСТЕР""","ООО ""ТОРКОНТ""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/c67d30bc-a3e1-4221-b84b-c1559f5ca809/10c4d307-c1bd-4201-827c-00f17e414064/A40-91554-2023_20230606_Opredelenie.pdf,2023-06-06,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/24.04.2023
А40-91554/2023",A40-91554-2023_20230502_Opredelenie.pdf,True,False,0.0,False,0.625
"24.04.2023
А40-91554/2023",https://kad.arbitr.ru/Card/c67d30bc-a3e1-4221-b84b-c1559f5ca809,"ООО ""СПОРТМАСТЕР""","ООО ""ТОРКОНТ""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/c67d30bc-a3e1-4221-b84b-c1559f5ca809/d4df1381-5ec4-4092-810a-e54ad39f84cd/A40-91554-2023_20230502_Opredelenie.pdf,2023-05-02,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/24.04.2023
А40-91554/2023",A40-91554-2023_20230502_Opredelenie.pdf,True,False,0.0,False,0.625
"24.04.2023
А40-90823/2023",https://kad.arbitr.ru/Card/959b02c9-7e42-4d73-b881-662f00c3a743,"ООО ""ДЕНТРО""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/959b02c9-7e42-4d73-b881-662f00c3a743/6c15c87d-9b70-43cb-b7eb-748f6509d18a/A40-90823-2023_20230608_Opredelenie.pdf,2023-06-08,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/24.04.2023
А40-90823/2023",A40-90823-2023_20230503_Opredelenie.pdf,True,True,2000.0,False,0.0
"24.04.2023
А40-90823/2023",https://kad.arbitr.ru/Card/959b02c9-7e42-4d73-b881-662f00c3a743,"ООО ""ДЕНТРО""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/959b02c9-7e42-4d73-b881-662f00c3a743/8b13c918-b99f-4d76-b9d7-a822199aff29/A40-90823-2023_20230503_Opredelenie.pdf,2023-05-03,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/24.04.2023
А40-90823/2023",A40-90823-2023_20230503_Opredelenie.pdf,True,True,2000.0,False,0.0
"17.04.2023
А56-35734/2023",https://kad.arbitr.ru/Card/ca199515-2c34-4bde-b0d1-562e3d27bd0b,"ООО ""СПОРТМАСТЕР""","ООО ""СЕВЕРО-ЗАПАДНАЯ РЕКЛАМНАЯ КОМПАНИЯ""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/ca199515-2c34-4bde-b0d1-562e3d27bd0b/eef9d916-be85-4a67-bd72-36f696c40470/A56-35734-2023_20230616_Reshenie_v_vide_rezoljutivnoj_chasti_(st._229_APK).pdf,2023-06-16,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/17.04.2023
А56-35734/2023",A56-35734-2023_20230420_Opredelenie.pdf,True,False,0.0,False,0.875
"17.04.2023
А56-35734/2023",https://kad.arbitr.ru/Card/ca199515-2c34-4bde-b0d1-562e3d27bd0b,"ООО ""СПОРТМАСТЕР""","ООО ""СЕВЕРО-ЗАПАДНАЯ РЕКЛАМНАЯ КОМПАНИЯ""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/ca199515-2c34-4bde-b0d1-562e3d27bd0b/8e0fef50-59f6-43cb-be82-653a998c3ae4/A56-35734-2023_20230420_Opredelenie.pdf,2023-04-20,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/17.04.2023
А56-35734/2023",A56-35734-2023_20230420_Opredelenie.pdf,True,False,0.0,False,0.875
"03.04.2023
А40-72208/2023",https://kad.arbitr.ru/Card/fc55a3e0-5e45-4edd-94c0-ca69f5338d3b,"ООО ""АЮТА""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/fc55a3e0-5e45-4edd-94c0-ca69f5338d3b/67617894-1819-4fe1-9961-522669842e74/A40-72208-2023_20230616_Reshenija_i_postanovlenija.pdf,2023-06-16,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/03.04.2023
А40-72208/2023",A40-72208-2023_20230418_Opredelenie.pdf,True,True,294768.0,False,0.125
"03.04.2023
А40-72208/2023",https://kad.arbitr.ru/Card/fc55a3e0-5e45-4edd-94c0-ca69f5338d3b,"ООО ""АЮТА""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/fc55a3e0-5e45-4edd-94c0-ca69f5338d3b/9361e061-c5d8-4cf5-ae97-72012119ff65/A40-72208-2023_20230418_Opredelenie.pdf,2023-04-18,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/03.04.2023
А40-72208/2023",A40-72208-2023_20230418_Opredelenie.pdf,True,True,294768.0,False,0.125
"31.03.2023
А40-70068/2023",https://kad.arbitr.ru/Card/f702c822-6155-41d4-8fb8-2253d4a45b10,Филиал № 4 Отделения Фонда пенсионного и социального страхования РФ по Москве и МО,"ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/f702c822-6155-41d4-8fb8-2253d4a45b10/98cbb024-acea-467e-b7e0-961b7a9d7aed/A40-70068-2023_20230609_Opredelenie.pdf,2023-06-09,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/31.03.2023
А40-70068/2023",A40-70068-2023_20230414_Reshenija_i_postanovlenija.pdf,True,True,5000.0,False,0.0
"31.03.2023
А40-70068/2023",https://kad.arbitr.ru/Card/f702c822-6155-41d4-8fb8-2253d4a45b10,Филиал № 4 Отделения Фонда пенсионного и социального страхования РФ по Москве и МО,"ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/f702c822-6155-41d4-8fb8-2253d4a45b10/0c8c25f9-d08d-44df-8b7a-80f490e764ac/A40-70068-2023_20230414_Reshenija_i_postanovlenija.pdf,2023-04-14,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/31.03.2023
А40-70068/2023",A40-70068-2023_20230414_Reshenija_i_postanovlenija.pdf,True,True,5000.0,False,0.0
"29.03.2023
А36-2407/2023",https://kad.arbitr.ru/Card/dd91071e-b503-4db3-896b-b84ddc2220fd,"Общество с ограниченной ответствтенностью ""Липецкий завод строительных материалов""","ООО ""Спортмастер""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/dd91071e-b503-4db3-896b-b84ddc2220fd/919407dc-ed19-4710-889c-06d8c4a5cec3/A36-2407-2023_20230621_Opredelenie.pdf,2023-06-21,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/29.03.2023
А36-2407/2023",A36-2407-2023_20230405_Opredelenie.pdf,True,True,4136327.0,False,0.0
"29.03.2023
А36-2407/2023",https://kad.arbitr.ru/Card/dd91071e-b503-4db3-896b-b84ddc2220fd,"Общество с ограниченной ответствтенностью ""Липецкий завод строительных материалов""","ООО ""Спортмастер""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/dd91071e-b503-4db3-896b-b84ddc2220fd/ed14752a-9413-48ed-855c-493c69f602d5/A36-2407-2023_20230405_Opredelenie.pdf,2023-04-05,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/29.03.2023
А36-2407/2023",A36-2407-2023_20230405_Opredelenie.pdf,True,True,4136327.0,False,0.0
"21.03.2023
А60-13839/2023",https://kad.arbitr.ru/Card/2dbfe1e3-f9c9-4c63-8c64-cf24e56da7dc,"ООО ""АЮТА""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/2dbfe1e3-f9c9-4c63-8c64-cf24e56da7dc/687880a6-287a-45e6-be48-0101f44dc315/A60-13839-2023_20230411_Opredelenie.pdf,2023-04-11,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/21.03.2023
А60-13839/2023",A60-13839-2023_20230328_Opredelenie.pdf,True,True,374000.0,False,0.0
"21.03.2023
А60-13839/2023",https://kad.arbitr.ru/Card/2dbfe1e3-f9c9-4c63-8c64-cf24e56da7dc,"ООО ""АЮТА""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/2dbfe1e3-f9c9-4c63-8c64-cf24e56da7dc/47ee95ce-c0f7-401a-b26b-66a046731daf/A60-13839-2023_20230411_Opredelenie.pdf,2023-04-11,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/21.03.2023
А60-13839/2023",A60-13839-2023_20230328_Opredelenie.pdf,True,True,374000.0,False,0.0
"21.03.2023
А60-13839/2023",https://kad.arbitr.ru/Card/2dbfe1e3-f9c9-4c63-8c64-cf24e56da7dc,"ООО ""АЮТА""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/2dbfe1e3-f9c9-4c63-8c64-cf24e56da7dc/1f9203b0-12e5-4863-9683-2fe9567787ec/A60-13839-2023_20230328_Opredelenie.pdf,2023-03-28,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/21.03.2023
А60-13839/2023",A60-13839-2023_20230328_Opredelenie.pdf,True,True,374000.0,False,0.0
"14.03.2023
А55-7511/2023",https://kad.arbitr.ru/Card/f0db3ea9-0050-4f2e-a732-a9e953e55c9d,"ООО ""Спортмастер""","ООО ""Пжрт Октябрьского Района""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/f0db3ea9-0050-4f2e-a732-a9e953e55c9d/fab8f567-394e-4fd4-ad82-b4ec2fb52b2b/A55-7511-2023_20230515_Opredelenie.pdf,2023-05-15,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.03.2023
А55-7511/2023",A55-7511-2023_20230321_Opredelenie.pdf,True,False,0.0,False,0.875
"14.03.2023
А55-7511/2023",https://kad.arbitr.ru/Card/f0db3ea9-0050-4f2e-a732-a9e953e55c9d,"ООО ""Спортмастер""","ООО ""Пжрт Октябрьского Района""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/f0db3ea9-0050-4f2e-a732-a9e953e55c9d/7dd523a7-79db-491f-ac14-d7f3a9ee96f6/A55-7511-2023_20230321_Opredelenie.pdf,2023-03-21,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.03.2023
А55-7511/2023",A55-7511-2023_20230321_Opredelenie.pdf,True,False,0.0,False,0.875
"13.03.2023
А40-49915/2023",https://kad.arbitr.ru/Card/3f9be571-e28f-48b1-80f3-fcdb7c751dcb,"ГУП ГОРОДА МОСКВЫ ""ЭКОТЕХПРОМ""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/3f9be571-e28f-48b1-80f3-fcdb7c751dcb/4a8f8aaa-0512-4680-80ec-f8fd885c5262/A40-49915-2023_20230510_Opredelenie.pdf,2023-05-10,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/13.03.2023
А40-49915/2023",A40-49915-2023_20230315_Opredelenie.pdf,True,True,28443.6,False,0.125
"13.03.2023
А40-49915/2023",https://kad.arbitr.ru/Card/3f9be571-e28f-48b1-80f3-fcdb7c751dcb,"ГУП ГОРОДА МОСКВЫ ""ЭКОТЕХПРОМ""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/3f9be571-e28f-48b1-80f3-fcdb7c751dcb/b0f5f5f7-2f0c-49c4-af8c-b709de7c9160/A40-49915-2023_20230315_Opredelenie.pdf,2023-03-15,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/13.03.2023
А40-49915/2023",A40-49915-2023_20230315_Opredelenie.pdf,True,True,28443.6,False,0.125
"21.02.2023
А40-35669/2023",https://kad.arbitr.ru/Card/c2163f8d-2be9-4ca6-9853-b223bc558d3f,"ООО ""ТОРГОВАЯ КОМПАНИЯ ""ГИПЕРСНАБ""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/c2163f8d-2be9-4ca6-9853-b223bc558d3f/e2391ff5-3f6a-4e1a-8385-e34b3f68d87c/A40-35669-2023_20230503_Opredelenie.pdf,2023-05-03,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/21.02.2023
А40-35669/2023",A40-35669-2023_20230222_Opredelenie.pdf,True,True,825120.0,False,0.0
"21.02.2023
А40-35669/2023",https://kad.arbitr.ru/Card/c2163f8d-2be9-4ca6-9853-b223bc558d3f,"ООО ""ТОРГОВАЯ КОМПАНИЯ ""ГИПЕРСНАБ""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/c2163f8d-2be9-4ca6-9853-b223bc558d3f/b6fcac51-ce91-49dc-959f-aad0cfe497b3/A40-35669-2023_20230306_Opredelenie.pdf,2023-03-06,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/21.02.2023
А40-35669/2023",A40-35669-2023_20230222_Opredelenie.pdf,True,True,825120.0,False,0.0
"21.02.2023
А40-35669/2023",https://kad.arbitr.ru/Card/c2163f8d-2be9-4ca6-9853-b223bc558d3f,"ООО ""ТОРГОВАЯ КОМПАНИЯ ""ГИПЕРСНАБ""","ООО ""СПОРТМАСТЕР""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/c2163f8d-2be9-4ca6-9853-b223bc558d3f/8e39e3b5-478a-4755-a8af-7bd050ae6c3a/A40-35669-2023_20230222_Opredelenie.pdf,2023-02-22,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/21.02.2023
А40-35669/2023",A40-35669-2023_20230222_Opredelenie.pdf,True,True,825120.0,False,0.0
"21.02.2023
А40-34596/2023",https://kad.arbitr.ru/Card/34a6ce57-0355-46d2-a4ca-3e921dc99ead,"ООО ""СПОРТМАСТЕР""",Ковалев Сергей Викторович,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/34a6ce57-0355-46d2-a4ca-3e921dc99ead/477af452-a688-421d-8a4a-8eaeb5dd86de/A40-34596-2023_20230505_Opredelenie.pdf,2023-05-05,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/21.02.2023
А40-34596/2023",A40-34596-2023_20230303_Opredelenie.pdf,True,False,0.0,False,0.625
"21.02.2023
А40-34596/2023",https://kad.arbitr.ru/Card/34a6ce57-0355-46d2-a4ca-3e921dc99ead,"ООО ""СПОРТМАСТЕР""",Ковалев Сергей Викторович,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/34a6ce57-0355-46d2-a4ca-3e921dc99ead/9564d9c2-93df-4f4d-895c-62e341e0f2b5/A40-34596-2023_20230410_Opredelenie.pdf,2023-04-10,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/21.02.2023
А40-34596/2023",A40-34596-2023_20230303_Opredelenie.pdf,True,False,0.0,False,0.625
"21.02.2023
А40-34596/2023",https://kad.arbitr.ru/Card/34a6ce57-0355-46d2-a4ca-3e921dc99ead,"ООО ""СПОРТМАСТЕР""",Ковалев Сергей Викторович,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/34a6ce57-0355-46d2-a4ca-3e921dc99ead/5f92298d-d6e7-4242-867c-a088e9a5e014/A40-34596-2023_20230303_Opredelenie.pdf,2023-03-03,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/21.02.2023
А40-34596/2023",A40-34596-2023_20230303_Opredelenie.pdf,True,False,0.0,False,0.625
"17.02.2023
А40-30768/2023",https://kad.arbitr.ru/Card/ac55ea0f-3dc5-406e-ab1b-a6256a5cdde8,"ООО ""СПОРТМАСТЕР""","4
Черемушкинский ОСП УФССП России по г.Москве
СПИ Черемушкинского ОСП ГУФССП России по г. Москве Чеченов А.А.",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/ac55ea0f-3dc5-406e-ab1b-a6256a5cdde8/e158f7d6-cba7-4b33-9262-5b80a14589c9/A40-30768-2023_20230413_Reshenija_i_postanovlenija.pdf,2023-04-13,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/17.02.2023
А40-30768/2023",A40-30768-2023_20230228_Opredelenie.pdf,True,False,0.0,False,0.625
"17.02.2023
А40-30768/2023",https://kad.arbitr.ru/Card/ac55ea0f-3dc5-406e-ab1b-a6256a5cdde8,"ООО ""СПОРТМАСТЕР""","4
Черемушкинский ОСП УФССП России по г.Москве
СПИ Черемушкинского ОСП ГУФССП России по г. Москве Чеченов А.А.",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/ac55ea0f-3dc5-406e-ab1b-a6256a5cdde8/e80b2b2f-55c1-4b0c-ac27-41f4915393d4/A40-30768-2023_20230406_Prochie_sudebnye_dokumenty.pdf,2023-04-06,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/17.02.2023
А40-30768/2023",A40-30768-2023_20230228_Opredelenie.pdf,True,False,0.0,False,0.625
"17.02.2023
А40-30768/2023",https://kad.arbitr.ru/Card/ac55ea0f-3dc5-406e-ab1b-a6256a5cdde8,"ООО ""СПОРТМАСТЕР""","4
Черемушкинский ОСП УФССП России по г.Москве
СПИ Черемушкинского ОСП ГУФССП России по г. Москве Чеченов А.А.",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/ac55ea0f-3dc5-406e-ab1b-a6256a5cdde8/a1ac10ee-a2fa-43bd-bccc-2f0d8dfc4021/A40-30768-2023_20230328_Opredelenie.pdf,2023-03-28,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/17.02.2023
А40-30768/2023",A40-30768-2023_20230228_Opredelenie.pdf,True,False,0.0,False,0.625
"17.02.2023
А40-30768/2023",https://kad.arbitr.ru/Card/ac55ea0f-3dc5-406e-ab1b-a6256a5cdde8,"ООО ""СПОРТМАСТЕР""","4
Черемушкинский ОСП УФССП России по г.Москве
СПИ Черемушкинского ОСП ГУФССП России по г. Москве Чеченов А.А.",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/ac55ea0f-3dc5-406e-ab1b-a6256a5cdde8/d601f58e-e94f-4888-b4a0-0e262c33c1b4/A40-30768-2023_20230228_Opredelenie.pdf,2023-02-28,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/17.02.2023
А40-30768/2023",A40-30768-2023_20230228_Opredelenie.pdf,True,False,0.0,False,0.625
"29.12.2022
А52-7310/2022",https://kad.arbitr.ru/Card/71ec61fd-d65c-491c-8e80-7a8354ee753e,"ООО ""Спортмастер""","ООО ""Бизнес-Актив""
ООО ""Псков-Альянс""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/71ec61fd-d65c-491c-8e80-7a8354ee753e/0f7a641f-eda8-4fd7-950b-874c8f479eea/A52-7310-2022_20230531_Opredelenie_(protokolnoe).pdf,2023-05-31,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/29.12.2022
А52-7310/2022",A52-7310-2022_20230112_Opredelenie.pdf,True,False,0.0,False,0.875
"29.12.2022
А52-7310/2022",https://kad.arbitr.ru/Card/71ec61fd-d65c-491c-8e80-7a8354ee753e,"ООО ""Спортмастер""","ООО ""Бизнес-Актив""
ООО ""Псков-Альянс""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/71ec61fd-d65c-491c-8e80-7a8354ee753e/f945ddd8-b4f9-46a1-97ea-e7923907ce22/A52-7310-2022_20230515_Opredelenie_(protokolnoe).pdf,2023-05-15,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/29.12.2022
А52-7310/2022",A52-7310-2022_20230112_Opredelenie.pdf,True,False,0.0,False,0.875
"29.12.2022
А52-7310/2022",https://kad.arbitr.ru/Card/71ec61fd-d65c-491c-8e80-7a8354ee753e,"ООО ""Спортмастер""","ООО ""Бизнес-Актив""
ООО ""Псков-Альянс""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/71ec61fd-d65c-491c-8e80-7a8354ee753e/bc67acf3-90eb-48dd-ba0c-1a931f03ba4d/A52-7310-2022_20230426_Opredelenie_(protokolnoe).pdf,2023-04-26,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/29.12.2022
А52-7310/2022",A52-7310-2022_20230112_Opredelenie.pdf,True,False,0.0,False,0.875
"29.12.2022
А52-7310/2022",https://kad.arbitr.ru/Card/71ec61fd-d65c-491c-8e80-7a8354ee753e,"ООО ""Спортмастер""","ООО ""Бизнес-Актив""
ООО ""Псков-Альянс""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/71ec61fd-d65c-491c-8e80-7a8354ee753e/c3186ede-2cdb-47f9-89dd-17bc08575bf1/A52-7310-2022_20230410_Opredelenie_(protokolnoe).pdf,2023-04-10,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/29.12.2022
А52-7310/2022",A52-7310-2022_20230112_Opredelenie.pdf,True,False,0.0,False,0.875
"29.12.2022
А52-7310/2022",https://kad.arbitr.ru/Card/71ec61fd-d65c-491c-8e80-7a8354ee753e,"ООО ""Спортмастер""","ООО ""Бизнес-Актив""
ООО ""Псков-Альянс""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/71ec61fd-d65c-491c-8e80-7a8354ee753e/ce74e256-4787-43dd-8219-a0db10bc4d36/A52-7310-2022_20230329_Opredelenie.pdf,2023-03-29,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/29.12.2022
А52-7310/2022",A52-7310-2022_20230112_Opredelenie.pdf,True,False,0.0,False,0.875
"29.12.2022
А52-7310/2022",https://kad.arbitr.ru/Card/71ec61fd-d65c-491c-8e80-7a8354ee753e,"ООО ""Спортмастер""","ООО ""Бизнес-Актив""
ООО ""Псков-Альянс""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/71ec61fd-d65c-491c-8e80-7a8354ee753e/c9acae47-0910-4ed9-8f9d-3283923ac9bf/A52-7310-2022_20230301_Opredelenie_(protokolnoe).pdf,2023-03-01,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/29.12.2022
А52-7310/2022",A52-7310-2022_20230112_Opredelenie.pdf,True,False,0.0,False,0.875
"29.12.2022
А52-7310/2022",https://kad.arbitr.ru/Card/71ec61fd-d65c-491c-8e80-7a8354ee753e,"ООО ""Спортмастер""","ООО ""Бизнес-Актив""
ООО ""Псков-Альянс""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/71ec61fd-d65c-491c-8e80-7a8354ee753e/c2602b8a-3aa4-492b-b375-88f7bb5a88f7/A52-7310-2022_20230206_Opredelenie_(protokolnoe).pdf,2023-02-06,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/29.12.2022
А52-7310/2022",A52-7310-2022_20230112_Opredelenie.pdf,True,False,0.0,False,0.875
"29.12.2022
А52-7310/2022",https://kad.arbitr.ru/Card/71ec61fd-d65c-491c-8e80-7a8354ee753e,"ООО ""Спортмастер""","ООО ""Бизнес-Актив""
ООО ""Псков-Альянс""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/71ec61fd-d65c-491c-8e80-7a8354ee753e/7dcd4aac-0384-4c2e-a129-944d35034749/A52-7310-2022_20230112_Opredelenie.pdf,2023-01-12,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/29.12.2022
А52-7310/2022",A52-7310-2022_20230112_Opredelenie.pdf,True,False,0.0,False,0.875
"28.12.2022
А40-299298/2022",https://kad.arbitr.ru/Card/09243b80-81a4-485f-a042-615df7b955b6,"ООО ""СПОРТМАСТЕР""","АО ""МАЛАБ-ИНВЕСТ""",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/09243b80-81a4-485f-a042-615df7b955b6/4d127b45-d452-4e8c-b6af-b2afb969199c/A40-299298-2022_20230306_Opredelenie.pdf,2023-03-06,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/28.12.2022
А40-299298/2022",A40-299298-2022_20221230_Opredelenie.pdf,True,False,0.0,False,0.625
